Process,Temp,Current,NG
3,69.66042141558682,1.69,정상
3,71.1776601448583,1.565,정상
3,71.58643440551927,1.577,정상
3,71.87710395778115,1.611,정상
3,74.01353466824737,1.62,정상
3,69.08489761472396,1.627,정상
3,71.47081535284565,1.676,정상
3,68.84317473479867,1.563,정상
3,69.18546553761685,1.618,정상
3,72.55671042933152,1.558,정상
3,69.93957562396797,1.566,정상
3,67.04198315231801,1.642,정상
3,67.31247367223635,1.583,정상
3,68.53366359223965,1.517,정상
3,66.74042366970423,1.523,정상
3,68.04518510357609,1.551,정상
3,68.47249049518311,1.511,정상
3,64.13914228339809,1.54,정상
3,64.66042141558682,1.55,정상
3,73.80014323631319,1.6181292539127403,정상
3,68.58643440551927,1.463,정상
3,65.87710395778115,1.498,정상
3,66.01353466824737,1.553,정상
4,76.04198315231801,1.491,정상
4,74.31247367223635,1.494,정상
4,74.53366359223965,1.722,정상
4,74.74042366970423,1.682,정상
4,74.04518510357609,1.688,정상
4,77.47249049518311,1.692,정상
4,72.01093857044455,1.677,정상
4,72.19333628680197,1.754,정상
4,73.28386418628695,1.63,정상
4,74.3394548018018,1.635,정상
4,73.49933688835523,1.66,정상
4,71.81608582210924,1.683,정상
4,70.08489761472396,1.664,정상
4,69.47081535284565,1.626,정상
4,72.84317473479867,1.587,정상
4,70.18546553761685,1.572,정상
4,71.55671042933152,1.649,정상
4,73.93957562396797,1.589,정상
4,71.01093857044455,1.62,정상
4,71.19333628680197,1.674,정상
4,71.28386418628695,1.607,정상
4,71.3394548018018,1.612,정상
4,69.49933688835523,1.613,정상
4,68.81608582210924,1.615,정상
4,74.00919357340544,1.7373556816734743,정상
4,67.11937724252256,1.558,정상
4,69.12181233844662,1.516,정상
4,66.06197573575812,1.519,정상
4,68.0864964282445,1.565,정상
4,66.25677527359753,1.495,정상
4,66.20403500015834,1.541,정상
4,66.87178422074807,1.499,정상
4,65.49957940787253,1.498,정상
4,66.86391347156295,1.513,정상
4,67.9081485396546,1.482,정상
4,70.34753053514301,1.5501392913320184,정상
5,76.20403500015834,1.537,정상
5,74.87178422074807,1.554,정상
5,74.49957940787253,1.726,정상
5,77.86391347156295,1.696,정상
5,75.9081485396546,1.687,정상
5,76.66209655792429,1.764,정상
5,71.08489761472396,1.719,정상
5,72.47081535284565,1.736,정상
5,74.84317473479867,1.609,정상
5,72.18546553761685,1.64,정상
5,72.55671042933152,1.694,정상
5,73.93957562396797,1.634,정상
5,69.01093857044455,1.643,정상
5,70.19333628680197,1.674,정상
5,72.28386418628695,1.562,정상
5,70.3394548018018,1.588,정상
5,70.49933688835523,1.637,정상
5,71.81608582210924,1.592,정상
5,69.00784572726687,1.596,정상
5,71.11937724252256,1.626,정상
5,71.12181233844662,1.562,정상
5,69.06197573575812,1.61,정상
5,68.0864964282445,1.61,정상
5,68.25677527359753,1.563,정상
5,67.04198315231801,1.541,정상
5,68.31247367223635,1.545,정상
5,69.53366359223965,1.517,정상
5,69.74042366970423,1.546,정상
5,70.04518510357609,1.574,정상
5,69.47249049518311,1.579,정상
5,65.08489761472396,1.585,정상
5,67.47081535284565,1.572,정상
5,66.84317473479867,1.473,정상
5,68.18546553761685,1.527,정상
5,67.55671042933152,1.512,정상
5,65.93957562396797,1.544,정상
6,76.01093857044455,1.529,정상
6,73.19333628680197,1.492,정상
6,73.28386418628695,1.721,정상
6,75.3394548018018,1.657,정상
6,74.49933688835523,1.659,정상
6,74.81608582210924,1.705,정상
6,73.20403500015834,1.686,정상
6,72.87178422074807,1.694,정상
6,75.49957940787253,1.657,정상
6,75.86391347156295,1.65,정상
6,73.9081485396546,1.71,정상
6,73.66209655792429,1.718,정상
6,72.20403500015834,1.673,정상
6,69.87178422074807,1.668,정상
6,72.49957940787253,1.635,정상
6,71.86391347156295,1.581,정상
6,72.9081485396546,1.641,정상
6,70.66209655792429,1.626,정상
6,69.01093857044455,1.651,정상
6,71.19333628680197,1.6,정상
6,68.28386418628695,1.562,정상
6,70.3394548018018,1.611,정상
6,68.49933688835523,1.546,정상
6,71.81608582210924,1.592,정상
6,68.00784572726687,1.55,정상
6,69.11937724252256,1.626,정상
6,67.12181233844662,1.539,정상
6,69.06197573575812,1.564,정상
6,69.0864964282445,1.519,정상
6,69.25677527359753,1.563,정상
6,66.01093857044455,1.564,정상
6,66.19333628680197,1.567,정상
6,66.28386418628695,1.494,정상
6,66.3394548018018,1.498,정상
6,65.49933688835523,1.5,정상
6,66.81608582210924,1.501,정상
7,75.00784572726687,1.482,정상
7,73.11937724252256,1.512,정상
7,76.12181233844662,1.698,정상
7,74.06197573575812,1.656,정상
7,73.0864964282445,1.724,정상
7,74.25677527359753,1.677,정상
7,74.01093857044455,1.655,정상
7,74.19333628680197,1.681,정상
7,71.28386418628695,1.676,정상
7,73.3394548018018,1.679,정상
7,73.49933688835523,1.614,정상
7,71.81608582210924,1.66,정상
7,72.00784572726687,1.664,정상
7,72.11937724252256,1.626,정상
7,69.12181233844662,1.63,정상
7,72.06197573575812,1.633,정상
7,71.0864964282445,1.564,정상
7,69.25677527359753,1.632,정상
7,69.04198315231801,1.609,정상
7,71.31247367223635,1.568,정상
7,68.53366359223965,1.563,정상
7,69.74042366970423,1.614,정상
7,71.04518510357609,1.551,정상
7,69.47249049518311,1.579,정상
7,69.13914228339809,1.608,정상
7,67.66042141558682,1.573,정상
7,69.1776601448583,1.565,정상
7,69.58643440551927,1.532,정상
7,67.87710395778115,1.566,정상
7,69.01353466824737,1.575,정상
7,64.00784572726687,1.537,정상
7,66.11937724252256,1.562,정상
7,66.12181233844662,1.449,정상
7,67.06197573575812,1.496,정상
7,67.0864964282445,1.496,정상
7,66.25677527359753,1.518,정상
8,74.01093857044455,1.518,정상
8,76.19333628680197,1.5,정상
8,76.28386418628695,1.676,정상
8,75.3394548018018,1.725,정상
8,73.49933688835523,1.728,정상
8,75.81608582210924,1.706,정상
8,74.01093857044455,1.664,정상
8,71.19333628680197,1.717,정상
8,73.28386418628695,1.675,정상
8,74.3394548018018,1.612,정상
8,73.49933688835523,1.659,정상
8,74.81608582210924,1.683,정상
8,69.13914228339809,1.664,정상
8,69.66042141558682,1.694,정상
8,73.1776601448583,1.565,정상
8,72.58643440551927,1.577,정상
8,71.87710395778115,1.657,정상
8,73.01353466824737,1.643,정상
8,69.08489761472396,1.627,정상
8,71.47081535284565,1.653,정상
8,69.84317473479867,1.564,정상
8,70.18546553761685,1.618,정상
8,69.55671042933152,1.581,정상
8,72.93957562396797,1.589,정상
8,68.01093857044455,1.574,정상
8,66.19333628680197,1.652,정상
8,67.28386418628695,1.539,정상
8,68.3394548018018,1.498,정상
8,69.49933688835523,1.522,정상
8,67.81608582210924,1.547,정상
8,66.01093857044455,1.573,정상
8,65.19333628680197,1.535,정상
8,66.28386418628695,1.494,정상
8,67.3394548018018,1.475,정상
8,64.49933688835523,1.5,정상
8,77.76549592243111,1.7475885602814778,정상
9,73.13914228339809,1.46,정상
9,76.66042141558682,1.535,정상
9,76.1776601448583,1.656,정상
9,74.58643440551927,1.736,정상
9,76.87710395778115,1.725,정상
9,78.01353466824737,1.689,정상
9,71.04198315231801,1.741,정상
9,72.31247367223635,1.766,정상
9,72.53366359223965,1.608,정상
9,72.74042366970423,1.637,정상
9,74.04518510357609,1.642,정상
9,75.47249049518311,1.647,정상
9,71.13914228339809,1.676,정상
9,71.66042141558682,1.709,정상
9,70.1776601448583,1.61,정상
9,70.58643440551927,1.623,정상
9,72.87710395778115,1.589,정상
9,74.01353466824737,1.598,정상
9,70.08489761472396,1.65,정상
9,70.47081535284565,1.676,정상
9,71.84317473479867,1.586,정상
9,71.18546553761685,1.596,정상
9,72.55671042933152,1.626,정상
9,70.93957562396797,1.611,정상
9,66.20403500015834,1.642,정상
9,68.87178422074807,1.606,정상
9,70.49957940787253,1.498,정상
9,68.86391347156295,1.559,정상
9,69.9081485396546,1.596,정상
9,76.73196022362033,1.6929178699157763,정상
9,65.20403500015834,1.582,정상
9,65.87178422074807,1.599,정상
9,65.49957940787253,1.476,정상
9,68.86391347156295,1.491,정상
9,67.9081485396546,1.482,정상
9,68.66209655792429,1.558,정상
10,75.04198315231801,1.537,정상
10,73.31247367223635,1.554,정상
10,76.53366359223965,1.699,정상
10,75.74042366970423,1.66,정상
10,74.04518510357609,1.733,정상
10,75.47249049518311,1.715,정상
10,71.20403500015834,1.677,정상
10,72.87178422074807,1.709,정상
10,75.49957940787253,1.612,정상
10,75.86391347156295,1.65,정상
10,74.9081485396546,1.709,정상
10,75.66209655792429,1.718,정상
10,71.04198315231801,1.696,정상
10,70.31247367223635,1.713,정상
10,69.53366359223965,1.608,정상
10,69.74042366970423,1.592,정상
10,72.04518510357609,1.574,정상
10,73.47249049518311,1.578,정상
10,68.13914228339809,1.631,정상
10,71.66042141558682,1.664,정상
10,70.1776601448583,1.542,정상
10,71.58643440551927,1.622,정상
10,69.87710395778115,1.589,정상
10,73.01353466824737,1.621,정상
10,67.08489761472396,1.582,정상
10,69.47081535284565,1.653,정상
10,66.84317473479867,1.519,정상
10,69.18546553761685,1.572,정상
10,67.55671042933152,1.513,정상
10,68.93957562396797,1.566,정상
10,66.20403500015834,1.529,정상
10,67.87178422074807,1.56,정상
10,65.49957940787253,1.498,정상
10,66.86391347156295,1.537,정상
10,65.9081485396546,1.482,정상
10,67.66209655792429,1.513,정상
11,73.13914228339809,1.491,정상
11,74.66042141558682,1.531,정상
11,75.1776601448583,1.656,정상
11,76.58643440551927,1.69,정상
11,74.87710395778115,1.703,정상
11,75.01353466824737,1.735,정상
11,72.01093857044455,1.695,정상
11,72.19333628680197,1.699,정상
11,74.28386418628695,1.63,정상
11,72.3394548018018,1.635,정상
11,73.49933688835523,1.682,정상
11,74.81608582210924,1.638,정상
11,70.20403500015834,1.664,정상
11,71.87178422074807,1.694,정상
11,72.49957940787253,1.589,정상
11,72.86391347156295,1.627,정상
11,72.9081485396546,1.641,정상
11,73.66209655792429,1.65,정상
11,69.01093857044455,1.651,정상
11,68.19333628680197,1.668,정상
11,68.28386418628695,1.562,정상
11,70.3394548018018,1.543,정상
11,69.49933688835523,1.545,정상
11,70.81608582210924,1.592,정상
11,69.13914228339809,1.573,정상
11,68.66042141558682,1.603,정상
11,69.1776601448583,1.565,정상
11,68.58643440551927,1.554,정상
11,67.87710395778115,1.566,정상
11,71.01353466824737,1.552,정상
11,64.01093857044455,1.536,정상
11,66.19333628680197,1.607,정상
11,66.28386418628695,1.448,정상
11,64.3394548018018,1.498,정상
11,65.49933688835523,1.5,정상
11,66.81608582210924,1.456,정상
12,75.20403500015834,1.482,정상
12,75.87178422074807,1.512,정상
12,75.49957940787253,1.702,정상
12,77.86391347156295,1.718,정상
12,75.9081485396546,1.709,정상
12,75.66209655792429,1.763,정상
12,71.00784572726687,1.719,정상
12,72.11937724252256,1.714,정상
12,74.12181233844662,1.608,정상
12,74.06197573575812,1.633,정상
12,72.0864964282445,1.678,정상
12,73.25677527359753,1.677,정상
12,71.04198315231801,1.632,정상
12,70.31247367223635,1.659,정상
12,69.53366359223965,1.608,정상
12,69.74042366970423,1.591,정상
12,72.04518510357609,1.574,정상
12,71.47249049518311,1.578,정상
12,71.08489761472396,1.631,정상
12,70.47081535284565,1.618,정상
12,70.84317473479867,1.609,정상
12,71.18546553761685,1.595,정상
12,69.55671042933152,1.604,정상
12,71.93957562396797,1.611,정상
12,68.08489761472396,1.575,정상
12,68.47081535284565,1.629,정상
12,67.84317473479867,1.541,정상
12,68.18546553761685,1.549,정상
12,67.55671042933152,1.535,정상
12,68.93957562396797,1.544,정상
12,67.04198315231801,1.529,정상
12,67.31247367223635,1.56,정상
12,67.53366359223965,1.518,정상
12,65.74042366970423,1.523,정상
12,66.04518510357609,1.529,정상
12,66.47249049518311,1.487,정상
13,74.01093857044455,1.495,정상
13,74.19333628680197,1.504,정상
13,75.28386418628695,1.676,정상
13,76.3394548018018,1.68,정상
13,73.49933688835523,1.705,정상
13,76.81608582210924,1.728,정상
13,74.08489761472396,1.664,정상
13,79.82469766763123,1.890478188851333,정상
13,72.84317473479867,1.677,정상
13,75.18546553761685,1.664,정상
13,72.55671042933152,1.649,정상
13,74.93957562396797,1.703,정상
13,72.00784572726687,1.643,정상
13,72.11937724252256,1.697,정상
13,69.12181233844662,1.63,정상
13,71.06197573575812,1.633,정상
13,72.0864964282445,1.565,정상
13,69.25677527359753,1.608,정상
13,71.20403500015834,1.632,정상
13,71.87178422074807,1.568,정상
13,72.49957940787253,1.612,정상
13,69.86391347156295,1.627,정상
13,69.9081485396546,1.641,정상
13,72.66209655792429,1.581,정상
13,67.13914228339809,1.582,정상
13,69.66042141558682,1.645,정상
13,70.1776601448583,1.519,정상
13,67.58643440551927,1.576,정상
13,68.87710395778115,1.588,정상
13,68.01353466824737,1.529,정상
13,64.01093857044455,1.559,정상
13,65.19333628680197,1.54,정상
13,65.28386418628695,1.448,정상
13,64.3394548018018,1.475,정상
13,67.49933688835523,1.477,정상
13,65.81608582210924,1.456,정상
14,73.01093857044455,1.527,정상
14,74.19333628680197,1.489,정상
14,73.28386418628695,1.653,정상
14,74.3394548018018,1.68,정상
14,73.49933688835523,1.66,정상
14,74.81608582210924,1.684,정상
14,73.01093857044455,1.664,정상
14,72.19333628680197,1.694,정상
14,74.28386418628695,1.653,정상
14,71.3394548018018,1.635,정상
14,74.49933688835523,1.682,정상
14,71.81608582210924,1.615,정상
14,72.13914228339809,1.687,정상
14,71.66042141558682,1.626,정상
14,72.1776601448583,1.633,정상
14,70.58643440551927,1.623,정상
14,70.87710395778115,1.634,정상
14,72.01353466824737,1.598,정상
14,69.08489761472396,1.605,정상
14,69.47081535284565,1.63,정상
14,71.84317473479867,1.564,정상
14,71.18546553761685,1.572,정상
14,69.55671042933152,1.627,정상
14,71.93957562396797,1.612,정상
14,67.08489761472396,1.575,정상
14,68.47081535284565,1.629,정상
14,66.84317473479867,1.518,정상
14,69.18546553761685,1.549,정상
14,67.55671042933152,1.513,정상
14,70.93957562396797,1.566,정상
14,66.01093857044455,1.529,정상
14,64.19333628680197,1.606,정상
14,67.28386418628695,1.494,정상
14,65.3394548018018,1.452,정상
14,64.49933688835523,1.523,정상
14,66.81608582210924,1.479,정상
15,74.00784572726687,1.46,정상
15,75.11937724252256,1.512,정상
15,74.12181233844662,1.675,정상
15,74.06197573575812,1.701,정상
15,73.0864964282445,1.679,정상
15,73.25677527359753,1.677,정상
15,73.20403500015834,1.655,정상
15,71.87178422074807,1.659,정상
15,75.49957940787253,1.658,정상
15,72.86391347156295,1.627,정상
15,74.9081485396546,1.709,정상
15,74.66209655792429,1.649,정상
15,70.20403500015834,1.696,정상
15,69.87178422074807,1.691,정상
15,73.49957940787253,1.589,정상
15,72.86391347156295,1.582,정상
15,70.9081485396546,1.664,정상
15,73.66209655792429,1.649,정상
15,70.08489761472396,1.605,정상
15,68.47081535284565,1.668,정상
15,70.84317473479867,1.586,정상
15,69.18546553761685,1.55,정상
15,69.55671042933152,1.603,정상
15,72.93957562396797,1.566,정상
15,68.08489761472396,1.575,정상
15,69.47081535284565,1.651,정상
15,68.84317473479867,1.541,정상
15,67.18546553761685,1.572,정상
15,69.55671042933152,1.558,정상
15,69.93957562396797,1.521,정상
15,67.13914228339809,1.575,정상
15,64.66042141558682,1.583,정상
15,67.1776601448583,1.519,정상
15,68.58643440551927,1.463,정상
15,65.87710395778115,1.52,정상
15,67.01353466824737,1.552,정상
16,76.00784572726687,1.491,정상
16,73.11937724252256,1.517,정상
16,75.12181233844662,1.721,정상
16,76.06197573575812,1.655,정상
16,73.0864964282445,1.701,정상
16,74.25677527359753,1.722,정상
16,73.00784572726687,1.655,정상
16,74.11937724252256,1.681,정상
16,72.12181233844662,1.653,정상
16,74.06197573575812,1.678,정상
16,71.0864964282445,1.633,정상
16,74.25677527359753,1.677,정상
16,70.13914228339809,1.609,정상
16,72.66042141558682,1.681,정상
16,71.1776601448583,1.587,정상
16,71.58643440551927,1.645,정상
16,73.87710395778115,1.611,정상
16,74.01353466824737,1.621,정상
16,71.20403500015834,1.673,정상
16,71.87178422074807,1.676,정상
16,83.13611259738624,1.848499185809542,정상
16,69.86391347156295,1.628,정상
16,78.08504788668334,1.7830475576662634,정상
16,70.66209655792429,1.581,정상
16,66.01093857044455,1.628,정상
16,68.19333628680197,1.6,정상
16,67.91092019595413,1.5306729023463552,정상
16,66.3394548018018,1.543,정상
16,73.33679548814008,1.6297225765959764,정상
16,66.81608582210924,1.501,정상
16,67.01093857044455,1.528,정상
16,67.19333628680197,1.512,정상
16,65.28386418628695,1.517,정상
16,65.3394548018018,1.521,정상
16,66.49933688835523,1.477,정상
16,64.81608582210924,1.478,정상
17,74.13914228339809,1.505,정상
17,76.66042141558682,1.467,정상
17,77.1776601448583,1.678,정상
17,75.58643440551927,1.736,정상
17,75.87710395778115,1.747,정상
17,76.01353466824737,1.711,정상
17,73.00784572726687,1.718,정상
17,73.11937724252256,1.721,정상
17,73.12181233844662,1.652,정상
17,72.06197573575812,1.655,정상
17,71.0864964282445,1.655,정상
17,74.25677527359753,1.631,정상
17,69.00784572726687,1.61,정상
17,70.11937724252256,1.682,정상
17,69.12181233844662,1.562,정상
17,71.06197573575812,1.588,정상
17,71.0864964282445,1.565,정상
17,69.25677527359753,1.608,정상
17,71.13914228339809,1.609,정상
17,69.66042141558682,1.568,정상
17,70.1776601448583,1.61,정상
17,71.58643440551927,1.577,정상
17,72.87710395778115,1.588,정상
17,72.01353466824737,1.62,정상
17,66.00784572726687,1.65,정상
17,67.11937724252256,1.63,정상
17,68.12181233844662,1.494,정상
17,67.06197573575812,1.519,정상
17,66.0864964282445,1.542,정상
17,66.25677527359753,1.518,정상
17,67.13914228339809,1.495,정상
17,65.66042141558682,1.499,정상
17,67.1776601448583,1.519,정상
17,68.58643440551927,1.486,정상
17,67.87710395778115,1.52,정상
17,68.01353466824737,1.553,정상
18,76.13914228339809,1.537,정상
18,73.66042141558682,1.539,정상
18,77.1776601448583,1.724,정상
18,77.58643440551927,1.668,정상
18,75.87710395778115,1.747,정상
18,75.01353466824737,1.758,정상
18,74.01093857044455,1.719,정상
18,74.19333628680197,1.698,정상
18,72.28386418628695,1.675,정상
18,71.3394548018018,1.68,정상
18,72.49933688835523,1.636,정상
18,74.81608582210924,1.615,정상
18,72.13914228339809,1.641,정상
18,69.66042141558682,1.694,정상
18,73.1776601448583,1.633,정상
18,73.58643440551927,1.577,정상
18,71.87710395778115,1.657,정상
18,73.01353466824737,1.666,정상
18,68.20403500015834,1.627,정상
18,71.87178422074807,1.653,정상
18,72.49957940787253,1.544,정상
18,71.86391347156295,1.627,정상
18,69.9081485396546,1.641,정상
18,69.66209655792429,1.627,정상
18,67.01093857044455,1.582,정상
18,66.19333628680197,1.577,정상
18,67.28386418628695,1.516,정상
18,68.3394548018018,1.498,정상
18,68.49933688835523,1.523,정상
18,67.81608582210924,1.547,정상
18,65.00784572726687,1.55,정상
18,67.11937724252256,1.535,정상
18,65.12181233844662,1.471,정상
18,66.06197573575812,1.519,정상
18,67.0864964282445,1.473,정상
18,67.25677527359753,1.495,정상
19,76.00784572726687,1.518,정상
19,75.11937724252256,1.522,정상
19,73.12181233844662,1.721,정상
19,73.06197573575812,1.701,정상
19,73.0864964282445,1.655,정상
19,76.25677527359753,1.654,정상
19,74.20403500015834,1.655,정상
19,74.87178422074807,1.727,정상
19,74.49957940787253,1.68,정상
19,75.86391347156295,1.696,정상
19,72.9081485396546,1.687,정상
19,73.66209655792429,1.718,정상
19,71.01093857044455,1.651,정상
19,72.19333628680197,1.668,정상
19,71.28386418628695,1.608,정상
19,71.3394548018018,1.634,정상
19,69.49933688835523,1.614,정상
19,69.81608582210924,1.615,정상
19,68.20403500015834,1.573,정상
19,70.87178422074807,1.58,정상
19,72.49957940787253,1.543,정상
19,72.86391347156295,1.604,정상
19,71.9081485396546,1.641,정상
19,70.66209655792429,1.65,정상
19,66.00784572726687,1.628,정상
19,69.11937724252256,1.6,정상
19,67.12181233844662,1.494,정상
19,67.06197573575812,1.564,정상
19,68.0864964282445,1.519,정상
19,67.25677527359753,1.518,정상
19,64.13914228339809,1.541,정상
19,64.66042141558682,1.522,정상
19,68.1776601448583,1.451,정상
19,66.58643440551927,1.463,정상
19,67.87710395778115,1.543,정상
19,67.01353466824737,1.507,정상
20,73.01093857044455,1.536,정상
20,76.19333628680197,1.516,정상
20,75.28386418628695,1.653,정상
20,75.3394548018018,1.726,정상
20,76.49933688835523,1.705,정상
20,75.81608582210924,1.706,정상
20,74.04198315231801,1.732,정상
20,72.31247367223635,1.717,정상
20,71.53366359223965,1.676,정상
20,74.74042366970423,1.637,정상
20,74.04518510357609,1.62,정상
20,75.47249049518311,1.692,정상
20,70.08489761472396,1.676,정상
20,71.47081535284565,1.708,정상
20,70.84317473479867,1.587,정상
20,70.18546553761685,1.618,정상
20,73.55671042933152,1.604,정상
20,77.03327470048556,1.7254948654882416,정상
20,68.08489761472396,1.666,정상
20,71.47081535284565,1.606,정상
20,68.84317473479867,1.541,정상
20,71.18546553761685,1.618,정상
20,71.55671042933152,1.558,정상
20,69.93957562396797,1.611,정상
20,69.08489761472396,1.62,정상
20,66.47081535284565,1.583,정상
20,67.84317473479867,1.564,정상
20,69.18546553761685,1.505,정상
20,70.55671042933152,1.535,정상
20,70.93957562396797,1.566,정상
20,64.00784572726687,1.597,정상
20,67.11937724252256,1.606,정상
20,65.12181233844662,1.448,정상
20,64.06197573575812,1.519,정상
20,66.0864964282445,1.474,정상
20,65.25677527359753,1.449,정상
21,79.31627872523812,1.6245061792135995,정상
21,74.31247367223635,1.477,정상
21,74.53366359223965,1.654,정상
21,73.74042366970423,1.683,정상
21,74.04518510357609,1.687,정상
21,74.47249049518311,1.669,정상
21,71.08489761472396,1.677,정상
21,71.47081535284565,1.687,정상
21,73.84317473479867,1.609,정상
21,72.18546553761685,1.618,정상
21,73.55671042933152,1.672,정상
21,72.93957562396797,1.634,정상
21,70.20403500015834,1.665,정상
21,72.87178422074807,1.652,정상
21,73.49957940787253,1.589,정상
21,71.86391347156295,1.65,정상
21,71.9081485396546,1.664,정상
21,70.66209655792429,1.627,정상
21,71.13914228339809,1.628,정상
21,70.66042141558682,1.6,정상
21,72.1776601448583,1.611,정상
21,71.58643440551927,1.599,정상
21,70.87710395778115,1.634,정상
21,72.01353466824737,1.62,정상
21,69.00784572726687,1.605,정상
21,69.11937724252256,1.631,정상
21,68.12181233844662,1.562,정상
21,66.06197573575812,1.564,정상
21,69.0864964282445,1.542,정상
21,66.25677527359753,1.495,정상
21,65.01093857044455,1.564,정상
21,66.19333628680197,1.499,정상
21,66.28386418628695,1.471,정상
21,76.07222592318831,1.7177740572845497,정상
21,67.49933688835523,1.5,정상
21,64.81608582210924,1.502,정상
22,76.00784572726687,1.527,정상
22,76.11937724252256,1.467,정상
22,76.12181233844662,1.722,정상
22,76.06197573575812,1.723,정상
22,73.0864964282445,1.724,정상
22,73.25677527359753,1.723,정상
22,74.01093857044455,1.655,정상
22,71.19333628680197,1.659,정상
22,73.28386418628695,1.676,정상
22,71.3394548018018,1.611,정상
22,74.49933688835523,1.659,정상
22,80.08801472795518,1.8010191213432638,정상
22,72.01093857044455,1.687,정상
22,69.19333628680197,1.625,정상
22,70.28386418628695,1.631,정상
22,70.3394548018018,1.566,정상
22,70.49933688835523,1.591,정상
22,69.81608582210924,1.592,정상
22,70.00784572726687,1.596,정상
22,69.11937724252256,1.58,정상
22,70.12181233844662,1.585,정상
22,69.06197573575812,1.564,정상
22,68.0864964282445,1.587,정상
22,70.25677527359753,1.563,정상
22,69.01093857044455,1.541,정상
22,74.05113380955935,1.7276666651930728,정상
22,69.28386418628695,1.562,정상
22,67.3394548018018,1.544,정상
22,69.49933688835523,1.568,정상
22,67.81608582210924,1.524,정상
22,64.13914228339809,1.573,정상
22,66.66042141558682,1.535,정상
22,67.1776601448583,1.451,정상
22,67.58643440551927,1.508,정상
22,68.87710395778115,1.52,정상
22,67.01353466824737,1.53,정상
23,76.01093857044455,1.559,정상
23,73.19333628680197,1.517,정상
23,76.28386418628695,1.722,정상
23,74.3394548018018,1.657,정상
23,73.49933688835523,1.727,정상
23,74.81608582210924,1.684,정상
23,74.20403500015834,1.664,정상
23,73.87178422074807,1.694,정상
23,75.49957940787253,1.68,정상
23,72.86391347156295,1.672,정상
23,73.9081485396546,1.709,정상
23,75.66209655792429,1.65,정상
23,71.04198315231801,1.673,정상
23,71.31247367223635,1.713,정상
23,79.7730625073437,1.794328028632391,정상
23,70.74042366970423,1.614,정상
23,72.04518510357609,1.619,정상
23,70.47249049518311,1.601,정상
23,68.20403500015834,1.631,정상
23,71.87178422074807,1.595,정상
23,72.49957940787253,1.544,정상
23,72.86391347156295,1.627,정상
23,69.9081485396546,1.641,정상
23,69.66209655792429,1.65,정상
23,66.08489761472396,1.583,정상
23,67.47081535284565,1.576,정상
23,69.84317473479867,1.495,정상
23,69.18546553761685,1.527,정상
23,67.55671042933152,1.581,정상
23,67.93957562396797,1.566,정상
23,67.01093857044455,1.529,정상
23,66.19333628680197,1.537,정상
23,64.28386418628695,1.516,정상
23,66.3394548018018,1.498,정상
23,67.49933688835523,1.455,정상
23,65.81608582210924,1.501,정상
24,73.20403500015834,1.527,정상
24,75.87178422074807,1.49,정상
24,76.49957940787253,1.657,정상
24,76.86391347156295,1.718,정상
24,76.9081485396546,1.733,정상
24,76.66209655792429,1.741,정상
24,71.08489761472396,1.742,정상
24,71.47081535284565,1.736,정상
24,73.84317473479867,1.609,정상
24,72.18546553761685,1.618,정상
24,73.55671042933152,1.672,정상
24,72.93957562396797,1.634,정상
24,72.04198315231801,1.665,정상
24,69.31247367223635,1.652,정상
24,72.53366359223965,1.631,정상
24,70.74042366970423,1.569,정상
24,72.04518510357609,1.642,정상
24,70.47249049518311,1.601,정상
24,69.04198315231801,1.631,정상
24,71.31247367223635,1.595,정상
24,68.53366359223965,1.563,정상
24,70.74042366970423,1.614,정상
24,69.04518510357609,1.551,정상
24,72.47249049518311,1.602,정상
24,66.01093857044455,1.563,정상
24,66.19333628680197,1.64,정상
24,67.28386418628695,1.494,정상
24,66.3394548018018,1.498,정상
24,67.49933688835523,1.523,정상
24,69.81608582210924,1.501,정상
24,66.20403500015834,1.527,정상
24,66.87178422074807,1.58,정상
24,65.49957940787253,1.498,정상
24,68.86391347156295,1.514,정상
24,66.9081485396546,1.482,정상
24,67.66209655792429,1.558,정상
25,73.08489761472396,1.514,정상
25,74.47081535284565,1.532,정상
25,76.84317473479867,1.655,정상
25,75.18546553761685,1.686,정상
25,74.55671042933152,1.74,정상
25,76.93957562396797,1.703,정상
25,73.20403500015834,1.688,정상
25,71.87178422074807,1.743,정상
25,74.49957940787253,1.657,정상
25,73.86391347156295,1.627,정상
25,72.9081485396546,1.687,정상
25,73.66209655792429,1.673,정상
25,72.04198315231801,1.651,정상
25,71.31247367223635,1.667,정상
25,71.53366359223965,1.631,정상
25,71.74042366970423,1.614,정상
25,80.34350215000335,1.805479849817179,정상
25,70.47249049518311,1.625,정상
25,68.08489761472396,1.631,정상
25,71.47081535284565,1.595,정상
25,68.84317473479867,1.541,정상
25,72.18546553761685,1.618,정상
25,71.55671042933152,1.559,정상
25,71.93957562396797,1.634,정상
25,69.13914228339809,1.62,정상
25,68.66042141558682,1.628,정상
25,74.07378130504217,1.7003438882484687,정상
25,67.58643440551927,1.554,정상
25,70.87710395778115,1.543,정상
25,70.01353466824737,1.53,정상
25,64.08489761472396,1.604,정상
25,67.47081535284565,1.585,정상
25,65.84317473479867,1.45,정상
25,65.18546553761685,1.527,정상
25,67.55671042933152,1.49,정상
25,66.93957562396797,1.475,정상
26,75.13914228339809,1.529,정상
26,73.66042141558682,1.515,정상
